"issue_key","author_key","status","created_at","change_date","time_diff"
"PYTHON-1358","behackett","In Progress","2017-08-21 21:20:50","2017-08-21 21:21:01","11.000000"
"PYTHON-1358","behackett","Closed","2017-08-21 21:20:50","2017-08-21 23:06:06","6316.000000"
"PYTHON-1357","shane.harvey","Open","2017-08-18 21:43:24","2017-08-18 21:43:38","14.000000"
"PYTHON-1356","shane.harvey","Open","2017-08-18 21:13:45","2017-08-29 20:32:54","947949.000000"
"PYTHON-1356","alexander.golin","Closed","2017-08-18 21:13:45","2021-07-26 17:31:08","124229843.000000"
"PYTHON-1355","behackett","Open","2017-08-17 00:30:17","2017-08-17 00:30:27","10.000000"
"PYTHON-1355","behackett","In Progress","2017-08-17 00:30:17","2017-10-24 20:41:42","5947885.000000"
"PYTHON-1355","behackett","In Code Review","2017-08-17 00:30:17","2017-10-25 05:27:45","5979448.000000"
"PYTHON-1355","behackett","Closed","2017-08-17 00:30:17","2017-10-27 00:23:52","6134015.000000"
"PYTHON-1354","behackett","Open","2017-08-16 17:52:15","2017-08-16 17:52:22","7.000000"
"PYTHON-1354","behackett","In Progress","2017-08-16 17:52:15","2017-08-16 21:38:30","13575.000000"
"PYTHON-1354","behackett","In Code Review","2017-08-16 17:52:15","2017-08-16 21:38:51","13596.000000"
"PYTHON-1354","behackett","Closed","2017-08-16 17:52:15","2017-08-17 23:49:55","107860.000000"
"PYTHON-1353","behackett","Open","2017-08-15 20:38:08","2017-08-15 21:02:54","1486.000000"
"PYTHON-1353","shane.harvey","In Progress","2017-08-15 20:38:08","2017-08-15 21:12:10","2042.000000"
"PYTHON-1353","shane.harvey","In Code Review","2017-08-15 20:38:08","2017-08-15 22:33:31","6923.000000"
"PYTHON-1353","shane.harvey","Closed","2017-08-15 20:38:08","2017-08-16 00:26:12","13684.000000"
"PYTHON-1353","behackett","Open","2017-08-15 20:38:08","2017-08-17 02:01:55","105827.000000"
"PYTHON-1353","shane.harvey","In Code Review","2017-08-15 20:38:08","2017-08-17 21:26:39","175711.000000"
"PYTHON-1353","shane.harvey","Closed","2017-08-15 20:38:08","2017-08-18 23:54:24","270976.000000"
"PYTHON-1352","behackett","Open","2017-08-15 17:23:23","2017-08-15 17:23:32","9.000000"
"PYTHON-1352","jeff.yemin","Scheduled","2017-08-15 17:23:23","2017-11-06 19:32:35","7178952.000000"
"PYTHON-1352","behackett","In Progress","2017-08-15 17:23:23","2017-11-08 00:51:52","7284509.000000"
"PYTHON-1352","behackett","In Code Review","2017-08-15 17:23:23","2017-11-08 01:11:48","7285705.000000"
"PYTHON-1352","behackett","Closed","2017-08-15 17:23:23","2017-11-08 19:28:34","7351511.000000"
"PYTHON-1351","behackett","Closed","2017-08-15 16:15:40","2017-08-15 17:08:40","3180.000000"
"PYTHON-1350","behackett","Investigating","2017-08-12 09:40:29","2017-08-12 18:01:16","30047.000000"
"PYTHON-1350","behackett","Open","2017-08-12 09:40:29","2017-08-14 23:55:30","224101.000000"
"PYTHON-1350","behackett","In Progress","2017-08-12 09:40:29","2017-08-15 18:23:21","290572.000000"
"PYTHON-1350","behackett","In Code Review","2017-08-12 09:40:29","2017-08-15 19:04:56","293067.000000"
"PYTHON-1350","behackett","Closed","2017-08-12 09:40:29","2017-08-16 17:05:41","372312.000000"
"PYTHON-1349","behackett","Open","2017-08-10 20:57:18","2017-08-10 21:02:03","285.000000"
"PYTHON-1349","jesse","In Code Review","2017-08-10 20:57:18","2017-08-21 14:51:15","928437.000000"
"PYTHON-1349","jesse","Closed","2017-08-10 20:57:18","2017-08-24 01:57:28","1141210.000000"
"PYTHON-1348","behackett","Investigating","2017-08-10 18:44:39","2017-08-12 18:04:29","170390.000000"
"PYTHON-1348","behackett","Closed","2017-08-10 18:44:39","2017-08-16 23:19:48","534909.000000"
"PYTHON-1347","behackett","Open","2017-08-08 23:26:00","2017-08-08 23:26:19","19.000000"
"PYTHON-1347","behackett","In Progress","2017-08-08 23:26:00","2017-08-16 17:15:11","668951.000000"
"PYTHON-1347","behackett","In Code Review","2017-08-08 23:26:00","2017-08-16 17:23:27","669447.000000"
"PYTHON-1347","behackett","Closed","2017-08-08 23:26:00","2017-08-17 00:47:51","696111.000000"
"PYTHON-1346","shane.harvey","Open","2017-08-04 23:56:03","2017-08-04 23:56:43","40.000000"
"PYTHON-1346","shane.harvey","In Progress","2017-08-04 23:56:03","2017-08-04 23:57:00","57.000000"
"PYTHON-1346","shane.harvey","Closed","2017-08-04 23:56:03","2017-08-05 00:14:14","1091.000000"
"PYTHON-1346","shane.harvey","In Code Review","2017-08-04 23:56:03","2017-08-05 00:17:37","1294.000000"
"PYTHON-1346","shane.harvey","Closed","2017-08-04 23:56:03","2017-08-07 21:14:09","249486.000000"
"PYTHON-1345","jeff.yemin","Open","2017-08-04 22:54:46","2017-08-23 14:25:31","1611045.000000"
"PYTHON-1345","behackett","In Progress","2017-08-04 22:54:46","2017-09-11 23:45:49","3286263.000000"
"PYTHON-1345","behackett","Closed","2017-08-04 22:54:46","2017-09-12 19:44:57","3358211.000000"
"PYTHON-1344","jeff.yemin","Open","2017-08-04 22:39:31","2017-08-29 20:30:23","2152252.000000"
"PYTHON-1344","behackett","Closed","2017-08-04 22:39:31","2017-10-27 04:17:36","7191485.000000"
"PYTHON-1343","shane.harvey","Open","2017-08-04 17:51:00","2017-08-04 17:51:31","31.000000"
"PYTHON-1343","shane.harvey","Closed","2017-08-04 17:51:00","2017-08-04 18:40:35","2975.000000"
"PYTHON-1343","shane.harvey","In Code Review","2017-08-04 17:51:00","2017-08-04 19:23:55","5575.000000"
"PYTHON-1343","shane.harvey","Closed","2017-08-04 17:51:00","2017-08-04 19:47:53","7013.000000"
"PYTHON-1342","shane.harvey","Scheduled","2017-08-04 17:21:35","2017-08-04 21:36:19","15284.000000"
"PYTHON-1342","shane.harvey","Waiting (Blocked)","2017-08-04 17:21:35","2017-08-04 21:43:57","15742.000000"
"PYTHON-1342","shane.harvey","In Code Review","2017-08-04 17:21:35","2017-08-04 21:58:08","16593.000000"
"PYTHON-1342","shane.harvey","Closed","2017-08-04 17:21:35","2017-08-05 01:07:46","27971.000000"
"PYTHON-1342","shane.harvey","Scheduled","2017-08-04 17:21:35","2017-08-05 01:08:15","28000.000000"
"PYTHON-1342","shane.harvey","Open","2017-08-04 17:21:35","2017-08-05 01:08:26","28011.000000"
"PYTHON-1342","shane.harvey","In Code Review","2017-08-04 17:21:35","2017-09-08 19:33:39","3031924.000000"
"PYTHON-1342","shane.harvey","Closed","2017-08-04 17:21:35","2017-09-08 22:06:34","3041099.000000"
"PYTHON-1341","shane.harvey","Open","2017-08-01 23:17:56","2017-08-01 23:18:07","11.000000"
"PYTHON-1341","shane.harvey","In Code Review","2017-08-01 23:17:56","2017-08-09 18:12:22","672866.000000"
"PYTHON-1341","shane.harvey","Closed","2017-08-01 23:17:56","2017-08-09 19:14:40","676604.000000"
"PYTHON-1340","jeff.yemin","Open","2017-08-01 20:31:19","2017-08-01 20:39:32","493.000000"
"PYTHON-1340","jeff.yemin","Scheduled","2017-08-01 20:31:19","2017-08-25 15:59:15","2057276.000000"
"PYTHON-1340","jeff.yemin","Open","2017-08-01 20:31:19","2017-08-25 16:04:24","2057585.000000"
"PYTHON-1340","jeff.yemin","Scheduled","2017-08-01 20:31:19","2017-09-05 18:00:50","3014971.000000"
"PYTHON-1340","behackett","In Progress","2017-08-01 20:31:19","2017-10-31 19:19:25","7858086.000000"
"PYTHON-1340","behackett","In Code Review","2017-08-01 20:31:19","2017-11-03 04:21:40","8063421.000000"
"PYTHON-1340","behackett","Closed","2017-08-01 20:31:19","2017-11-10 01:20:57","8657378.000000"
"PYTHON-1339","jeff.yemin","Open","2017-08-01 20:25:19","2017-08-01 20:25:44","25.000000"
"PYTHON-1339","jeff.yemin","Scheduled","2017-08-01 20:25:19","2017-08-01 20:26:06","47.000000"
"PYTHON-1339","jeff.yemin","Open","2017-08-01 20:25:19","2017-08-25 16:04:20","2057941.000000"
"PYTHON-1339","jeff.yemin","Scheduled","2017-08-01 20:25:19","2017-09-05 18:00:46","3015327.000000"
"PYTHON-1339","shane.harvey","In Progress","2017-08-01 20:25:19","2017-10-04 19:49:03","5527424.000000"
"PYTHON-1339","shane.harvey","In Code Review","2017-08-01 20:25:19","2017-10-06 22:59:03","5711624.000000"
"PYTHON-1339","shane.harvey","In Progress","2017-08-01 20:25:19","2017-10-31 21:36:20","7866661.000000"
"PYTHON-1339","shane.harvey","In Code Review","2017-08-01 20:25:19","2017-11-09 23:07:11","8649712.000000"
"PYTHON-1339","shane.harvey","Closed","2017-08-01 20:25:19","2017-11-20 20:29:12","9590633.000000"
"PYTHON-1338","behackett","Open","2017-07-31 18:22:13","2017-08-01 01:15:50","24817.000000"
"PYTHON-1338","jeff.yemin","Scheduled","2017-07-31 18:22:13","2017-08-01 20:26:01","93828.000000"
"PYTHON-1338","shane.harvey","In Progress","2017-07-31 18:22:13","2017-08-08 20:00:13","697080.000000"
"PYTHON-1338","shane.harvey","In Code Review","2017-07-31 18:22:13","2017-08-18 19:03:10","1557657.000000"
"PYTHON-1338","shane.harvey","Closed","2017-07-31 18:22:13","2017-09-08 00:28:36","3305183.000000"
"PYTHON-1337","shane.harvey","Open","2017-07-29 00:17:08","2017-07-29 00:17:37","29.000000"
"PYTHON-1337","jeff.yemin","Scheduled","2017-07-29 00:17:08","2017-07-31 15:47:44","228636.000000"
"PYTHON-1337","shane.harvey","Open","2017-07-29 00:17:08","2017-08-01 20:17:05","331197.000000"
"PYTHON-1337","behackett","Open","2017-07-29 00:17:08","2017-08-01 20:17:19","331211.000000"
"PYTHON-1337","jeff.yemin","Scheduled","2017-07-29 00:17:08","2017-12-19 21:19:09","12430921.000000"
"PYTHON-1337","rathi.gnanasekaran","Open","2017-07-29 00:17:08","2019-01-28 21:49:16","47424728.000000"
"PYTHON-1337","JIRAUSER1253561","In Code Review","2017-07-29 00:17:08","2021-09-23 17:43:17","131131569.000000"
"PYTHON-1337","JIRAUSER1253561","Closed","2017-07-29 00:17:08","2021-09-24 20:54:55","131229467.000000"
"PYTHON-1336","shane.harvey","Open","2017-07-28 23:29:39","2017-07-28 23:30:53","74.000000"
"PYTHON-1336","jeff.yemin","Scheduled","2017-07-28 23:29:39","2017-07-31 15:47:37","231478.000000"
"PYTHON-1336","shane.harvey","In Progress","2017-07-28 23:29:39","2017-08-03 21:01:57","509538.000000"
"PYTHON-1336","shane.harvey","In Code Review","2017-07-28 23:29:39","2017-08-03 21:09:22","509983.000000"
"PYTHON-1336","shane.harvey","Closed","2017-07-28 23:29:39","2017-08-03 22:30:03","514824.000000"
"PYTHON-1335","shane.harvey","Open","2017-07-28 23:17:33","2017-07-28 23:19:28","115.000000"
"PYTHON-1335","jeff.yemin","Scheduled","2017-07-28 23:17:33","2017-07-31 15:48:09","232236.000000"
"PYTHON-1335","shane.harvey","In Progress","2017-07-28 23:17:33","2017-08-01 19:40:03","332550.000000"
"PYTHON-1335","shane.harvey","In Code Review","2017-07-28 23:17:33","2017-08-01 22:07:33","341400.000000"
"PYTHON-1335","shane.harvey","Closed","2017-07-28 23:17:33","2017-08-03 22:29:27","515514.000000"
"PYTHON-1334","shane.harvey","In Progress","2017-07-26 00:34:14","2017-07-26 00:34:43","29.000000"
"PYTHON-1334","shane.harvey","Closed","2017-07-26 00:34:14","2017-07-26 01:12:55","2321.000000"
"PYTHON-1333","behackett","Open","2017-07-25 22:54:08","2017-07-28 16:07:40","234812.000000"
"PYTHON-1333","behackett","Scheduled","2017-07-25 22:54:08","2017-07-28 16:07:51","234823.000000"
"PYTHON-1333","shane.harvey","In Code Review","2017-07-25 22:54:08","2017-07-31 23:01:31","518843.000000"
"PYTHON-1333","shane.harvey","Closed","2017-07-25 22:54:08","2017-08-01 01:10:22","526574.000000"
"PYTHON-1332","rathi.gnanasekaran","Open","2017-07-24 00:41:11","2017-07-24 17:28:15","60424.000000"
"PYTHON-1332","behackett","Scheduled","2017-07-24 00:41:11","2017-07-26 00:01:59","170448.000000"
"PYTHON-1332","jeff.yemin","Open","2017-07-24 00:41:11","2017-07-28 15:45:34","399863.000000"
"PYTHON-1332","jeff.yemin","Scheduled","2017-07-24 00:41:11","2017-08-01 20:26:04","762293.000000"
"PYTHON-1332","jesse","In Code Review","2017-07-24 00:41:11","2017-08-10 12:45:47","1512276.000000"
"PYTHON-1332","jesse","In Progress","2017-07-24 00:41:11","2017-09-15 19:25:20","4646649.000000"
"PYTHON-1332","jesse","In Code Review","2017-07-24 00:41:11","2017-09-18 17:38:07","4899416.000000"
"PYTHON-1332","jeff.yemin","Scheduled","2017-07-24 00:41:11","2017-10-17 19:51:33","7413022.000000"
"PYTHON-1332","jesse","In Code Review","2017-07-24 00:41:11","2017-10-19 13:23:15","7562524.000000"
"PYTHON-1332","jesse","Open","2017-07-24 00:41:11","2017-10-24 18:17:20","8012169.000000"
"PYTHON-1332","jeff.yemin","Scheduled","2017-07-24 00:41:11","2017-10-25 20:27:23","8106372.000000"
"PYTHON-1332","shane.harvey","In Code Review","2017-07-24 00:41:11","2017-11-10 00:56:52","9418541.000000"
"PYTHON-1332","shane.harvey","In Progress","2017-07-24 00:41:11","2017-11-10 04:03:17","9429726.000000"
"PYTHON-1332","shane.harvey","In Code Review","2017-07-24 00:41:11","2017-11-17 00:22:38","10021287.000000"
"PYTHON-1332","behackett","In Progress","2017-07-24 00:41:11","2017-11-29 22:41:04","11138393.000000"
"PYTHON-1332","shane.harvey","In Code Review","2017-07-24 00:41:11","2017-11-29 23:59:19","11143088.000000"
"PYTHON-1332","shane.harvey","Closed","2017-07-24 00:41:11","2017-11-30 23:08:18","11226427.000000"
"PYTHON-1332","jesse","In Code Review","2017-07-24 00:41:11","2017-12-01 20:43:24","11304133.000000"
"PYTHON-1332","jesse","In Code Review","2017-07-24 00:41:11","2017-12-01 20:51:14","11304603.000000"
"PYTHON-1332","jesse","Open","2017-07-24 00:41:11","2017-12-02 03:31:16","11328605.000000"
"PYTHON-1332","shane.harvey","Closed","2017-07-24 00:41:11","2017-12-04 16:57:06","11549755.000000"
"PYTHON-1331","shane.harvey","In Progress","2017-07-22 01:04:24","2017-07-22 01:04:56","32.000000"
"PYTHON-1331","shane.harvey","Waiting (Blocked)","2017-07-22 01:04:24","2017-07-22 01:14:24","600.000000"
"PYTHON-1331","shane.harvey","In Code Review","2017-07-22 01:04:24","2017-08-04 21:58:25","1198441.000000"
"PYTHON-1331","shane.harvey","Closed","2017-07-22 01:04:24","2017-08-05 01:07:34","1209790.000000"
"PYTHON-1330","shane.harvey","Open","2017-07-21 16:43:44","2017-07-21 16:58:33","889.000000"
"PYTHON-1330","jeff.yemin","Scheduled","2017-07-21 16:43:44","2017-07-25 16:22:31","344327.000000"
"PYTHON-1330","shane.harvey","In Code Review","2017-07-21 16:43:44","2017-07-31 15:27:33","859429.000000"
"PYTHON-1330","shane.harvey","Closed","2017-07-21 16:43:44","2017-07-31 22:14:21","883837.000000"
"PYTHON-1329","behackett","Open","2017-07-20 15:07:19","2017-07-20 15:09:28","129.000000"
"PYTHON-1329","behackett","Scheduled","2017-07-20 15:07:19","2017-07-20 15:09:32","133.000000"
"PYTHON-1329","rathi.gnanasekaran","Open","2017-07-20 15:07:19","2017-07-25 20:11:48","450269.000000"
"PYTHON-1329","jeff.yemin","Scheduled","2017-07-20 15:07:19","2017-08-25 15:58:37","3113478.000000"
"PYTHON-1329","shane.harvey","In Progress","2017-07-20 15:07:19","2017-09-07 17:21:08","4241629.000000"
"PYTHON-1329","shane.harvey","In Code Review","2017-07-20 15:07:19","2017-10-04 19:40:44","6582805.000000"
"PYTHON-1329","jeff.yemin","Scheduled","2017-07-20 15:07:19","2017-10-25 20:28:02","8400043.000000"
"PYTHON-1329","rathi.gnanasekaran","In Progress","2017-07-20 15:07:19","2018-06-07 19:47:15","27837596.000000"
"PYTHON-1329","behackett","In Code Review","2017-07-20 15:07:19","2018-06-20 23:36:08","28974529.000000"
"PYTHON-1329","shane.harvey","Closed","2017-07-20 15:07:19","2018-06-24 16:07:34","29293215.000000"
"PYTHON-1328","behackett","Open","2017-07-18 21:52:26","2017-07-19 19:31:16","77930.000000"
"PYTHON-1328","behackett","Scheduled","2017-07-18 21:52:26","2017-07-21 15:17:34","235508.000000"
"PYTHON-1328","shane.harvey","In Progress","2017-07-18 21:52:26","2017-07-25 23:08:07","609341.000000"
"PYTHON-1328","shane.harvey","Closed","2017-07-18 21:52:26","2017-07-26 00:03:01","612635.000000"
"PYTHON-1327","shane.harvey","Open","2017-07-18 20:18:49","2017-07-18 20:45:56","1627.000000"
"PYTHON-1327","rathi.gnanasekaran","Scheduled","2017-07-18 20:18:49","2017-07-19 18:48:07","80958.000000"
"PYTHON-1327","jesse","In Code Review","2017-07-18 20:18:49","2017-07-28 12:43:20","836671.000000"
"PYTHON-1327","jesse","Closed","2017-07-18 20:18:49","2017-08-01 20:09:32","1209043.000000"
"PYTHON-1326","behackett","Open","2017-07-18 17:49:50","2017-07-18 17:50:35","45.000000"
"PYTHON-1326","shane.harvey","In Progress","2017-07-18 17:49:50","2021-01-26 00:49:33","111221983.000000"
"PYTHON-1326","shane.harvey","In Code Review","2017-07-18 17:49:50","2021-01-26 01:11:12","111223282.000000"
"PYTHON-1326","shane.harvey","Closed","2017-07-18 17:49:50","2021-01-26 18:46:58","111286628.000000"
"PYTHON-1325","behackett","Open","2017-07-18 17:48:14","2017-07-18 17:48:30","16.000000"
"PYTHON-1325","behackett","In Progress","2017-07-18 17:48:14","2017-10-27 03:45:49","8675855.000000"
"PYTHON-1325","behackett","In Code Review","2017-07-18 17:48:14","2017-10-27 04:03:16","8676902.000000"
"PYTHON-1325","behackett","Closed","2017-07-18 17:48:14","2017-10-27 21:17:45","8738971.000000"
"PYTHON-1324","behackett","Closed","2017-07-18 15:29:57","2017-07-19 19:16:07","99970.000000"
"PYTHON-1323","behackett","Open","2017-07-15 04:03:52","2017-07-15 04:04:02","10.000000"
"PYTHON-1323","shane.harvey","In Progress","2017-07-15 04:03:52","2021-01-26 00:30:20","111529588.000000"
"PYTHON-1323","shane.harvey","In Code Review","2017-07-15 04:03:52","2021-01-26 00:45:59","111530527.000000"
"PYTHON-1323","shane.harvey","Closed","2017-07-15 04:03:52","2021-01-26 01:07:59","111531847.000000"
"PYTHON-1322","behackett","Open","2017-07-15 03:23:14","2017-07-15 03:23:29","15.000000"
"PYTHON-1322","shane.harvey","Closed","2017-07-15 03:23:14","2021-01-20 00:42:03","111014329.000000"
"PYTHON-1321","behackett","Open","2017-07-15 03:14:39","2017-07-15 03:14:56","17.000000"
"PYTHON-1321","shane.harvey","In Code Review","2017-07-15 03:14:39","2021-01-16 00:08:53","110667254.000000"
"PYTHON-1321","shane.harvey","Closed","2017-07-15 03:14:39","2021-01-16 01:11:26","110671007.000000"
"PYTHON-1320","behackett","Open","2017-07-15 03:05:51","2017-07-15 03:06:09","18.000000"
"PYTHON-1320","shane.harvey","In Progress","2017-07-15 03:05:51","2021-01-21 21:28:02","111176531.000000"
"PYTHON-1320","shane.harvey","Closed","2017-07-15 03:05:51","2021-01-23 01:11:41","111276350.000000"
"PYTHON-1319","behackett","Open","2017-07-15 03:03:35","2017-07-15 03:03:49","14.000000"
"PYTHON-1319","shane.harvey","In Progress","2017-07-15 03:03:35","2021-01-20 23:38:07","111098072.000000"
"PYTHON-1319","shane.harvey","In Code Review","2017-07-15 03:03:35","2021-01-21 00:41:02","111101847.000000"
"PYTHON-1319","shane.harvey","Closed","2017-07-15 03:03:35","2021-01-21 19:25:29","111169314.000000"
"PYTHON-1318","behackett","Open","2017-07-15 03:00:22","2017-07-15 03:00:38","16.000000"
"PYTHON-1318","alexander.golin","Scheduled","2017-07-15 03:00:22","2021-07-27 18:19:52","127322370.000000"
"PYTHON-1318","shane.harvey","In Progress","2017-07-15 03:00:22","2021-08-04 18:13:56","128013214.000000"
"PYTHON-1318","shane.harvey","Closed","2017-07-15 03:00:22","2021-08-06 00:58:56","128123914.000000"
"PYTHON-1317","behackett","Open","2017-07-15 02:59:08","2017-07-15 02:59:30","22.000000"
"PYTHON-1317","rathi.gnanasekaran","Scheduled","2017-07-15 02:59:08","2017-07-19 18:48:08","402540.000000"
"PYTHON-1317","shane.harvey","Investigating","2017-07-15 02:59:08","2017-07-28 22:47:33","1194505.000000"
"PYTHON-1317","shane.harvey","In Progress","2017-07-15 02:59:08","2017-08-01 19:39:50","1528842.000000"
"PYTHON-1317","shane.harvey","In Code Review","2017-07-15 02:59:08","2017-08-04 21:28:18","1794550.000000"
"PYTHON-1317","shane.harvey","Closed","2017-07-15 02:59:08","2017-08-05 04:43:46","1820678.000000"
"PYTHON-1317","shane.harvey","In Code Review","2017-07-15 02:59:08","2017-08-07 17:43:04","2040236.000000"
"PYTHON-1317","shane.harvey","Closed","2017-07-15 02:59:08","2017-08-07 18:09:53","2041845.000000"
"PYTHON-1316","behackett","Open","2017-07-15 00:55:51","2017-07-15 00:56:08","17.000000"
"PYTHON-1316","shane.harvey","In Progress","2017-07-15 00:55:51","2021-01-11 23:16:12","110326821.000000"
"PYTHON-1316","shane.harvey","In Code Review","2017-07-15 00:55:51","2021-01-11 23:27:58","110327527.000000"
"PYTHON-1316","shane.harvey","Closed","2017-07-15 00:55:51","2021-01-12 02:41:59","110339168.000000"
"PYTHON-1315","behackett","Open","2017-07-15 00:54:39","2017-07-15 00:54:55","16.000000"
"PYTHON-1315","rathi.gnanasekaran","Scheduled","2017-07-15 00:54:39","2017-07-19 18:48:06","410007.000000"
"PYTHON-1315","jesse","In Code Review","2017-07-15 00:54:39","2017-07-28 19:22:35","1189676.000000"
"PYTHON-1315","jesse","Closed","2017-07-15 00:54:39","2017-08-01 20:38:13","1539814.000000"
"PYTHON-1314","behackett","Open","2017-07-15 00:48:48","2017-07-15 00:49:02","14.000000"
"PYTHON-1314","shane.harvey","In Code Review","2017-07-15 00:48:48","2021-02-12 21:45:15","113086587.000000"
"PYTHON-1314","shane.harvey","Closed","2017-07-15 00:48:48","2021-02-17 22:16:47","113520479.000000"
"PYTHON-1313","behackett","Open","2017-07-15 00:46:21","2017-07-15 00:46:48","27.000000"
"PYTHON-1313","rathi.gnanasekaran","Scheduled","2017-07-15 00:46:21","2017-07-19 18:48:06","410505.000000"
"PYTHON-1313","jesse","In Code Review","2017-07-15 00:46:21","2017-07-28 19:22:36","1190175.000000"
"PYTHON-1313","jesse","Closed","2017-07-15 00:46:21","2017-08-01 20:37:54","1540293.000000"
"PYTHON-1312","behackett","Open","2017-07-15 00:42:46","2017-07-15 00:43:24","38.000000"
"PYTHON-1312","shane.harvey","In Code Review","2017-07-15 00:42:46","2021-01-26 18:59:14","111608188.000000"
"PYTHON-1312","shane.harvey","Closed","2017-07-15 00:42:46","2021-01-27 20:40:39","111700673.000000"
"PYTHON-1311","behackett","Open","2017-07-15 00:41:05","2017-07-15 00:41:18","13.000000"
"PYTHON-1311","jeff.yemin","Scheduled","2017-07-15 00:41:05","2017-10-27 16:08:41","9041256.000000"
"PYTHON-1311","behackett","In Progress","2017-07-15 00:41:05","2017-11-09 19:30:12","10176547.000000"
"PYTHON-1311","behackett","In Code Review","2017-07-15 00:41:05","2017-11-09 21:48:11","10184826.000000"
"PYTHON-1311","behackett","Closed","2017-07-15 00:41:05","2017-11-10 01:03:25","10196540.000000"
"PYTHON-1310","behackett","Open","2017-07-15 00:36:43","2017-07-15 00:36:58","15.000000"
"PYTHON-1310","jeff.yemin","Scheduled","2017-07-15 00:36:43","2017-11-06 19:32:31","9917748.000000"
"PYTHON-1310","behackett","In Progress","2017-07-15 00:36:43","2017-11-09 19:30:27","10176824.000000"
"PYTHON-1310","behackett","In Code Review","2017-07-15 00:36:43","2017-11-09 21:48:22","10185099.000000"
"PYTHON-1310","behackett","Closed","2017-07-15 00:36:43","2017-11-10 01:03:37","10196814.000000"
"PYTHON-1309","behackett","Open","2017-07-15 00:34:04","2017-07-15 00:34:20","16.000000"
"PYTHON-1309","shane.harvey","In Code Review","2017-07-15 00:34:04","2021-01-20 23:37:02","111106978.000000"
"PYTHON-1309","shane.harvey","Closed","2017-07-15 00:34:04","2021-01-21 00:38:17","111110653.000000"
"PYTHON-1308","behackett","Open","2017-07-15 00:29:21","2017-07-15 00:29:40","19.000000"
"PYTHON-1308","rathi.gnanasekaran","Scheduled","2017-07-15 00:29:21","2017-07-19 18:48:05","411524.000000"
"PYTHON-1308","jesse","In Code Review","2017-07-15 00:29:21","2017-07-29 20:02:31","1279990.000000"
"PYTHON-1308","jesse","Closed","2017-07-15 00:29:21","2017-08-01 14:19:57","1518636.000000"
"PYTHON-1308","jesse","In Progress","2017-07-15 00:29:21","2017-08-01 20:11:56","1539755.000000"
"PYTHON-1308","jesse","Closed","2017-07-15 00:29:21","2017-08-01 20:29:36","1540815.000000"
"PYTHON-1307","behackett","Open","2017-07-15 00:12:20","2017-07-15 00:12:36","16.000000"
"PYTHON-1307","shane.harvey","In Progress","2017-07-15 00:12:20","2021-01-25 19:41:33","111526153.000000"
"PYTHON-1307","shane.harvey","In Code Review","2017-07-15 00:12:20","2021-01-25 21:23:36","111532276.000000"
"PYTHON-1307","shane.harvey","Closed","2017-07-15 00:12:20","2021-01-26 00:22:14","111542994.000000"
"PYTHON-1306","behackett","Open","2017-07-15 00:01:56","2017-07-15 00:02:30","34.000000"
"PYTHON-1306","rathi.gnanasekaran","Scheduled","2017-07-15 00:01:56","2017-07-19 18:48:07","413171.000000"
"PYTHON-1306","shane.harvey","In Code Review","2017-07-15 00:01:56","2017-07-25 21:38:05","941769.000000"
"PYTHON-1306","shane.harvey","Closed","2017-07-15 00:01:56","2017-07-26 00:19:34","951458.000000"
"PYTHON-1305","behackett","Open","2017-07-14 23:58:41","2017-07-14 23:59:20","39.000000"
"PYTHON-1305","shane.harvey","Closed","2017-07-14 23:58:41","2021-01-15 22:41:27","110673766.000000"
"PYTHON-1304","behackett","Open","2017-07-14 23:56:30","2017-07-14 23:56:46","16.000000"
"PYTHON-1304","rathi.gnanasekaran","Scheduled","2017-07-14 23:56:30","2017-07-19 18:48:08","413498.000000"
"PYTHON-1304","shane.harvey","In Code Review","2017-07-14 23:56:30","2017-07-25 21:38:16","942106.000000"
"PYTHON-1304","shane.harvey","Closed","2017-07-14 23:56:30","2017-07-26 00:18:38","951728.000000"
"PYTHON-1303","behackett","Open","2017-07-14 23:52:11","2017-07-14 23:52:27","16.000000"
"PYTHON-1303","behackett","Closed","2017-07-14 23:52:11","2018-06-14 00:05:33","28858402.000000"
"PYTHON-1302","behackett","Open","2017-07-14 23:47:04","2017-07-14 23:47:15","11.000000"
"PYTHON-1302","shane.harvey","In Code Review","2017-07-14 23:47:04","2021-01-15 23:28:13","110677269.000000"
"PYTHON-1302","shane.harvey","Closed","2017-07-14 23:47:04","2021-01-16 03:08:07","110690463.000000"
"PYTHON-1301","behackett","Open","2017-07-14 23:43:14","2017-07-14 23:43:28","14.000000"
"PYTHON-1301","shane.harvey","In Code Review","2017-07-14 23:43:14","2021-01-15 23:28:05","110677491.000000"
"PYTHON-1301","shane.harvey","Closed","2017-07-14 23:43:14","2021-01-16 03:08:00","110690686.000000"
"PYTHON-1300","behackett","Open","2017-07-14 23:35:46","2017-07-14 23:35:57","11.000000"
"PYTHON-1300","shane.harvey","Closed","2017-07-14 23:35:46","2021-01-15 21:03:22","110669256.000000"
"PYTHON-1299","behackett","Open","2017-07-14 23:30:55","2017-07-14 23:31:08","13.000000"
"PYTHON-1299","jesse","In Code Review","2017-07-14 23:30:55","2017-08-24 13:35:53","3506698.000000"
"PYTHON-1299","jesse","Open","2017-07-14 23:30:55","2017-08-25 17:47:07","3608172.000000"
